6000,864522558115,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02675pinpinh4-1,780
6001,864523020443,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02667pinpinik-1,880
6002,864513989765,NULL,NULL,3050,3050,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02740mind4d-1,3050
6003,864524999730,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02846pinpinvm-1,780
6004,864522343786,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02862pinpinpn-1,780
6005,864520659855,NULL,NULL,530,530,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02695pinpin2a-1,530
6006,864515308941,NULL,NULL,1440,1440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02854fffn6-1,1440
6007,864524301896,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02688pinpin94-1,440
6008,864523253506,NULL,NULL,560,560,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02748zimxq-1,560
6009,864524259804,NULL,NULL,1150,1150,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02800gofhf-1,1150
6010,864523858936,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02717pinpinj0-1,440
6011,864521784420,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02725see13-1,440
6012,864515116356,NULL,NULL,740,740,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02841taew12x-1,740
6013,864524111894,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02730mind0i-1,440
6014,864523724094,NULL,NULL,1570,1570,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02813kunyingkm-1,1570
6015,864522646831,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02872nannan38-1,440
6016,864520316111,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02868nannanes-1,440
6017,864524103730,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02734mindyu-1,490
6018,864524429193,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02662gofad-1,290
6019,864515804471,NULL,NULL,1370,1370,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02789zimkd-1,1370
6020,864524497406,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02756aor1wx-1,290
6021,864518644161,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02696nannana2-1,440
6022,864522506735,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02691pinpinyg-1,290
6023,864523442856,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260107-00865apiqd-1,490
6024,864519001076,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02884noi62-1,540
6025,864519368705,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02799aor1eu-1,490
6026,864524611812,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02702vivd7-1,490
6027,864523416396,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02853taew1jd-1,440
6028,864524159984,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02782aor1a1-1,490
6029,864524138450,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02755ggg46-1,540
6030,864517964730,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02785engc0-1,440
6031,864524715364,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02875nannan62-1,440
6032,864523945176,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02807oporyu-1,290
6033,864524927335,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02812opor2u-1,490
6034,864522787015,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02699nannanc6-1,490
6035,864498217752,NULL,NULL,560,560,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02661aeelq-1,560
6036,864521173950,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02763kunyingl7-1,290
6037,864524089531,NULL,NULL,560,560,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02723pinpins6-1,560
6038,864524443440,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02687mindgu-1,440
6039,864523799510,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02768aor11u-1,490
6040,864523319866,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02883pinpinrf-1,290
6041,864520688220,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02842taew1yt-1,490
6042,864523461922,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02820aor18x-1,290
6043,864523941260,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02794kunyingvk-1,490
6044,864524073475,NULL,NULL,1070,1070,0,matched,1,1651,02/02/2026 11:30,NULL,46,260108-01164tai1j0-1,1070
6045,864521817051,NULL,NULL,1200,1200,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02825oporst-1,1200
6046,864524629345,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02743fffwd-1,490
6047,864518518861,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02849pinpinsz-1,290
6048,864511536162,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02694nannanu0-1,540
6049,864519174164,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02828nannanmu-1,490
6050,864523829260,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02866nannanr8-1,290
6051,864517467715,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02680nannanhj-1,490
6052,864522896624,NULL,NULL,740,740,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02712pinpintk-1,740
6053,864523812493,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02678nannan3u-1,290
6054,864520754576,NULL,NULL,1330,1330,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02881pinpinsx-1,1330
6055,864521260864,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02805kunyingxp-1,290
6056,864524896185,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02766kunyingw2-1,290
6057,864524529724,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02817opor0i-1,540
6058,864522857925,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02859pinpinc5-1,540
6059,864521688354,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02832aor1i2-1,540
6060,864524970164,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02727fon14q-1,540
6061,864524072915,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02719nannana4-1,490
6062,864516733286,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02790oporay-1,780
6063,864520199756,NULL,NULL,5500,5500,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02674pnruh-2,11000
6064,864520424401,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02788vivyp-1,490
6065,864516097115,NULL,NULL,5500,5500,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02674pnruh-1,11000
6066,864525228862,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02952nut82-1,880
6067,864520740952,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02929mindg-1,780
6068,864523042843,NULL,NULL,1200,1200,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02988kunyinged-1,1200
6069,864522605785,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02996aor1tn-1,440
6070,864525008981,NULL,NULL,980,980,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02919vivbg-1,980
6071,864520173241,NULL,NULL,1300,1300,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02931pinpinni-1,1300
6072,864523193354,NULL,NULL,790,790,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02976mindu8-1,790
6073,864525010370,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02911pinpinax-1,780
6074,864519566164,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02969mindxa-1,440
6075,864524190762,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02904nannano8-1,880
6076,864525733105,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02979mindbu-1,440
6077,864521641211,NULL,NULL,2070,2070,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03006taew1sw-1,2070
6078,864525123103,NULL,NULL,330,330,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02933taew1o1-1,330
6079,864511651673,NULL,NULL,330,330,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02991mindt1-1,330
6080,864518770426,NULL,NULL,560,560,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02923pinpinpd-1,560
6081,864518247611,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03033nannan9z-1,490
6082,864525040142,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02967aor1t1-1,490
6083,864522433666,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02973mind9a-1,490
6084,864524711993,NULL,NULL,330,330,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02916pinpinyr-1,330
6085,864525253841,NULL,NULL,330,330,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02992aor1ii-1,330
6086,864523218112,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03023mindbr-1,290
6087,864511338213,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03000taew1gr-1,290
6088,864522127836,NULL,NULL,330,330,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03020nannanfd-1,330
6089,864523851726,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03018nannanhb-1,490
6090,864517481413,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02903nannannk-1,490
6091,864523520932,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02989kunyingrx-1,490
6092,864514996214,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260109-01425amy8q-1,880
6093,864513147680,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260109-01282cha3j-1,880
6094,864515990866,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260115-02381nannan85-1,440
6095,864508253490,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260115-02517somur-1,440
6096,864521770755,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260115-02571oporvl-1,780
6097,864519548981,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02596nannan9k-1,880
6098,864520818140,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260115-02583aor1k5-1,880
6099,864509200542,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260115-02492pinpin18-1,780
6100,864522975610,NULL,NULL,1250,1250,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02886fffhe-1,1250
6101,864524206545,NULL,NULL,980,980,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02814opornp-1,980
6102,864521252125,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02672minv9-1,880
6103,864513452132,NULL,NULL,1080,1080,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02879beehn-1,1080
6104,864521953190,NULL,NULL,1960,1960,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02835aor19z-1,1960
6105,864524616712,NULL,NULL,2200,2200,0,matched,1,1651,02/02/2026 11:30,NULL,46,260108-01151ggg5b-1,2200
6106,864524474704,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02822aor1g2-1,880
6107,864520424110,NULL,NULL,1680,1680,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02787nnn6i-1,1680
6108,864522112193,NULL,NULL,1150,1150,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02757aee0o-1,1150
6109,864514281621,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02683nannanj9-1,290
6110,864518337535,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02707pnrcl-1,440
6111,864520595201,NULL,NULL,1200,1200,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02823aor1fs-1,1200
6112,864520793360,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02754opord0-1,490
6113,864511682775,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02664pinpinx7-1,290
6114,864523743300,NULL,NULL,560,560,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02806kunyingdk-1,560
6115,864523989184,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02690pinpinix-1,540
6116,864520406492,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02827nannanbd-1,490
6117,864524790861,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02742apit7-1,540
6118,864518844851,NULL,NULL,4200,4200,0,matched,1,1651,02/02/2026 11:30,NULL,46,260116-02685nannany8-1,4200
6119,864524338941,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-02999taew1ju-1,440
6120,864523421440,NULL,NULL,1170,1170,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03030nannanca-1,1170
6121,864523151402,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02924fon1nw-1,440
6122,864525426096,NULL,NULL,890,890,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02926pinpinr2-1,890
6123,864524938863,NULL,NULL,1470,1470,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02970aor1wh-1,1470
6124,864523919895,NULL,NULL,1440,1440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02953engrl-1,1440
6125,864525336640,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02959kunyingp8-1,540
6126,864524771946,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03025nannanab-1,780
6127,864511970641,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03009taew1qw-1,780
6128,864524113574,NULL,NULL,1150,1150,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02939som8p-1,1150
6129,864522839784,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02894taew1jw-1,880
6130,864516580340,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03031nannaniq-1,780
6131,864524555230,NULL,NULL,1200,1200,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03026nannan2f-1,1200
6132,864524568390,NULL,NULL,1760,1760,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02948engie-1,1760
6133,864523969422,NULL,NULL,740,740,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03001taew1g9-1,740
6134,864520026230,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03010mind8r-1,780
6135,864522652324,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02958kunyingrk-1,880
6136,864522456464,NULL,NULL,1300,1300,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02968mindak-1,1300
6137,864523158192,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03012taew1lr-1,880
6138,864518477034,NULL,NULL,1300,1300,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02971mindee-1,1300
6139,864525980371,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02895fon1o0-1,440
6140,864509518176,NULL,NULL,1080,1080,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03016nannanq8-1,1080
6141,864519875763,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03005taew1ku-1,440
6142,864525788350,NULL,NULL,980,980,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02921gofp8-1,980
6143,864525369971,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02965aor1q8-1,880
6144,864525089816,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02966kunyingrn-1,440
6145,864523468104,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02975mindsp-1,440
6146,864523135195,NULL,NULL,780,780,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02985kunyingck-1,780
6147,864522943605,NULL,NULL,1150,1150,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02890nut4n-1,1150
6148,864500527030,NULL,NULL,2250,2250,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02934pinpin4v-1,2250
6149,864525067814,NULL,NULL,440,440,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02962aor1tc-1,440
6150,864525845256,NULL,NULL,740,740,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03002taew11a-1,740
6151,864524807355,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02980aor1r1-1,880
6152,864523485346,NULL,NULL,880,880,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02900nannanjn-1,880
6153,864525090251,NULL,NULL,1080,1080,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02963aor1yz-1,1080
6154,864524858820,NULL,NULL,2300,2300,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02936pinpintp-1,2300
6155,864524472685,NULL,NULL,1080,1080,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02901taew15r-1,1080
6156,864524784583,NULL,NULL,740,740,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02917taew183-1,740
6157,864519668191,NULL,NULL,1760,1760,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03004pnrb4-1,1760
6158,864525610410,NULL,NULL,890,890,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02902nannanmf-1,890
6159,864525203404,NULL,NULL,540,540,0,matched,1,1651,02/02/2026 11:30,NULL,46,260118-03032taew1g6-1,540
6160,864514428956,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02935nannanaa-1,490
6161,864522597245,NULL,NULL,290,290,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02913pinpin77-1,290
6162,864522083084,NULL,NULL,560,560,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02943gof9t-1,560
6163,864516437875,NULL,NULL,490,490,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02927pinpinxq-1,490
6164,864525377601,NULL,NULL,330,330,0,matched,1,1651,02/02/2026 11:30,NULL,46,260117-02960kunying4e-1,330
